,Neighbourhood,Neighbourhood Longitude,Neighbourhood Latitude,Venue,Venue Category,Unnamed: 0
6589,North St. James Town,43.6696234081,-79.3752465775,Green Grotto 綠的小窩,Café,380.0
6590,North St. James Town,43.6696234081,-79.3752465775,Top Tea,Chinese Restaurant,381.0
6591,North St. James Town,43.6696234081,-79.3752465775,琉璃鯨 The Whale Tea,Bubble Tea Shop,382.0
6592,North St. James Town,43.6696234081,-79.3752465775,Chatime,Bubble Tea Shop,383.0
6593,Church-Yonge Corridor,43.6596488635,-79.3790171666,Chatime 日出茶太,Bubble Tea Shop,384.0
6594,Church-Yonge Corridor,43.6596488635,-79.3790171666,The Alley,Bubble Tea Shop,385.0
6595,Church-Yonge Corridor,43.6596488635,-79.3790171666,Gotcha Bubble Tea,Bubble Tea Shop,386.0
6596,Church-Yonge Corridor,43.6596488635,-79.3790171666,The Alley,Bubble Tea Shop,387.0
6597,Church-Yonge Corridor,43.6596488635,-79.3790171666,CoCo Fresh Tea & Juice,Bubble Tea Shop,388.0
6598,Church-Yonge Corridor,43.6596488635,-79.3790171666,Chatime,Bubble Tea Shop,389.0
6599,Church-Yonge Corridor,43.6596488635,-79.3790171666,Tika Tea House,Bubble Tea Shop,390.0
6600,Church-Yonge Corridor,43.6596488635,-79.3790171666,Yang Teashop,Tea Room,391.0
6601,Church-Yonge Corridor,43.6596488635,-79.3790171666,Xing Fu Tang 幸福堂,Bubble Tea Shop,392.0
6602,Church-Yonge Corridor,43.6596488635,-79.3790171666,Palgong Tea,Bubble Tea Shop,393.0
6603,Church-Yonge Corridor,43.6596488635,-79.3790171666,Chatime,Bubble Tea Shop,394.0
6604,Church-Yonge Corridor,43.6596488635,-79.3790171666,YGO Lab,Bubble Tea Shop,395.0
6605,Church-Yonge Corridor,43.6596488635,-79.3790171666,CoCo Fresh Tea & Juice,Bubble Tea Shop,396.0
6606,Church-Yonge Corridor,43.6596488635,-79.3790171666,One Zo Tapioca,Bubble Tea Shop,397.0
6607,Church-Yonge Corridor,43.6596488635,-79.3790171666,Real Fruit Bubble Tea,Bubble Tea Shop,398.0
6608,Church-Yonge Corridor,43.6596488635,-79.3790171666,Bubble Lee,Bubble Tea Shop,399.0
6609,Church-Yonge Corridor,43.6596488635,-79.3790171666,Chatime,Bubble Tea Shop,400.0
6610,Church-Yonge Corridor,43.6596488635,-79.3790171666,ZenQ,Bubble Tea Shop,401.0
6611,Church-Yonge Corridor,43.6596488635,-79.3790171666,CoCo Fresh Tea & Juice,Bubble Tea Shop,402.0
6612,Church-Yonge Corridor,43.6596488635,-79.3790171666,Kung Fu Tea,Bubble Tea Shop,403.0
6613,Church-Yonge Corridor,43.6596488635,-79.3790171666,Onezo,Bubble Tea Shop,404.0
6614,Church-Yonge Corridor,43.6596488635,-79.3790171666,Kung Fu Tea (Kung Fu Tea 手作功夫茶),Bubble Tea Shop,405.0
6615,Church-Yonge Corridor,43.6596488635,-79.3790171666,Yi Fang Taiwan Fruit Tea,Bubble Tea Shop,406.0
6616,Church-Yonge Corridor,43.6596488635,-79.3790171666,Gong Cha 貢茶,Bubble Tea Shop,407.0
6617,Church-Yonge Corridor,43.6596488635,-79.3790171666,TRU | 初茶,Bubble Tea Shop,408.0
6618,Church-Yonge Corridor,43.6596488635,-79.3790171666,Presotea 鮮茶道,Bubble Tea Shop,409.0
6619,Church-Yonge Corridor,43.6596488635,-79.3790171666,Presotea,Bubble Tea Shop,410.0
6620,Church-Yonge Corridor,43.6596488635,-79.3790171666,Tea Shop 168,Bubble Tea Shop,411.0
6621,Church-Yonge Corridor,43.6596488635,-79.3790171666,Royaltea,Bubble Tea Shop,412.0
6622,Church-Yonge Corridor,43.6596488635,-79.3790171666,Real Fruit Bubble Tea,Bubble Tea Shop,413.0
6623,Church-Yonge Corridor,43.6596488635,-79.3790171666,Tsaocaa,Bubble Tea Shop,414.0
6624,Church-Yonge Corridor,43.6596488635,-79.3790171666,CL Tea House,Bubble Tea Shop,415.0
6625,Church-Yonge Corridor,43.6596488635,-79.3790171666,Tea Shop 168,Bubble Tea Shop,416.0
6626,Church-Yonge Corridor,43.6596488635,-79.3790171666,Tea Land,Bubble Tea Shop,417.0
6627,Church-Yonge Corridor,43.6596488635,-79.3790171666,Happy Fruit Bubble Tea,Bubble Tea Shop,418.0
6628,Church-Yonge Corridor,43.6596488635,-79.3790171666,Charidise,Bubble Tea Shop,419.0
6629,Church-Yonge Corridor,43.6596488635,-79.3790171666,Bubble Tease,Bubble Tea Shop,420.0
6630,Church-Yonge Corridor,43.6596488635,-79.3790171666,Song Tea Chinatown,Bubble Tea Shop,421.0
6631,Church-Yonge Corridor,43.6596488635,-79.3790171666,The Krys,Bubble Tea Shop,422.0
6632,Church-Yonge Corridor,43.6596488635,-79.3790171666,Fruitymix,Bubble Tea Shop,423.0
6633,Church-Yonge Corridor,43.6596488635,-79.3790171666,Sharetea,Bubble Tea Shop,424.0
6634,Church-Yonge Corridor,43.6596488635,-79.3790171666,InCha 印茶,Tea Room,425.0
6635,Church-Yonge Corridor,43.6596488635,-79.3790171666,Chatime,Bubble Tea Shop,426.0
6636,Church-Yonge Corridor,43.6596488635,-79.3790171666,Bubble Republic Tea House 奶茶黨部,Bubble Tea Shop,427.0
6637,Church-Yonge Corridor,43.6596488635,-79.3790171666,Royaltea,Bubble Tea Shop,428.0
6638,Church-Yonge Corridor,43.6596488635,-79.3790171666,M2M,Bubble Tea Shop,429.0
6639,Church-Yonge Corridor,43.6596488635,-79.3790171666,Shuyi Tealicious书亦烧仙草,Bubble Tea Shop,430.0
6640,Church-Yonge Corridor,43.6596488635,-79.3790171666,Green Gene,Bubble Tea Shop,431.0
6641,Church-Yonge Corridor,43.6596488635,-79.3790171666,Gazo Tea,Bubble Tea Shop,432.0
6642,Church-Yonge Corridor,43.6596488635,-79.3790171666,Real Fruit Bubble Tea,Bubble Tea Shop,433.0
6643,Bay Street Corridor,43.6575113467,-79.3857212509,Chatime 日出茶太,Bubble Tea Shop,434.0
6644,Bay Street Corridor,43.6575113467,-79.3857212509,The Alley,Bubble Tea Shop,435.0
6645,Bay Street Corridor,43.6575113467,-79.3857212509,Gotcha Bubble Tea,Bubble Tea Shop,436.0
6646,Bay Street Corridor,43.6575113467,-79.3857212509,The Alley,Bubble Tea Shop,437.0
6647,Bay Street Corridor,43.6575113467,-79.3857212509,Sharetea,Bubble Tea Shop,438.0
6648,Bay Street Corridor,43.6575113467,-79.3857212509,CoCo Fresh Tea & Juice,Bubble Tea Shop,439.0
6649,Bay Street Corridor,43.6575113467,-79.3857212509,Chatime,Bubble Tea Shop,440.0
6650,Bay Street Corridor,43.6575113467,-79.3857212509,Tika Tea House,Bubble Tea Shop,441.0
6651,Bay Street Corridor,43.6575113467,-79.3857212509,Yang Teashop,Tea Room,442.0
6652,Bay Street Corridor,43.6575113467,-79.3857212509,Xing Fu Tang 幸福堂,Bubble Tea Shop,443.0
6653,Bay Street Corridor,43.6575113467,-79.3857212509,Boba Boy,Bubble Tea Shop,444.0
6654,Bay Street Corridor,43.6575113467,-79.3857212509,Chatime,Bubble Tea Shop,445.0
6655,Bay Street Corridor,43.6575113467,-79.3857212509,YGO Lab,Bubble Tea Shop,446.0
6656,Bay Street Corridor,43.6575113467,-79.3857212509,CoCo Fresh Tea & Juice,Bubble Tea Shop,447.0
6657,Bay Street Corridor,43.6575113467,-79.3857212509,One Zo Tapioca,Bubble Tea Shop,448.0
6658,Bay Street Corridor,43.6575113467,-79.3857212509,Cuppa Tea,Bubble Tea Shop,449.0
6659,Bay Street Corridor,43.6575113467,-79.3857212509,Real Fruit Bubble Tea,Bubble Tea Shop,450.0
6660,Bay Street Corridor,43.6575113467,-79.3857212509,Bubble Lee,Bubble Tea Shop,451.0
6661,Bay Street Corridor,43.6575113467,-79.3857212509,Chatime,Bubble Tea Shop,452.0
6662,Bay Street Corridor,43.6575113467,-79.3857212509,ZenQ,Bubble Tea Shop,453.0
6663,Bay Street Corridor,43.6575113467,-79.3857212509,CoCo Fresh Tea & Juice,Bubble Tea Shop,454.0
6664,Bay Street Corridor,43.6575113467,-79.3857212509,Kung Fu Tea,Bubble Tea Shop,455.0
6665,Bay Street Corridor,43.6575113467,-79.3857212509,Onezo,Bubble Tea Shop,456.0
6666,Bay Street Corridor,43.6575113467,-79.3857212509,Kung Fu Tea (Kung Fu Tea 手作功夫茶),Bubble Tea Shop,457.0
6667,Bay Street Corridor,43.6575113467,-79.3857212509,Yi Fang Taiwan Fruit Tea,Bubble Tea Shop,458.0
6668,Bay Street Corridor,43.6575113467,-79.3857212509,Gong Cha 貢茶,Bubble Tea Shop,459.0
6669,Bay Street Corridor,43.6575113467,-79.3857212509,TRU | 初茶,Bubble Tea Shop,460.0
6670,Bay Street Corridor,43.6575113467,-79.3857212509,Presotea 鮮茶道,Bubble Tea Shop,461.0
6671,Bay Street Corridor,43.6575113467,-79.3857212509,Presotea,Bubble Tea Shop,462.0
6672,Bay Street Corridor,43.6575113467,-79.3857212509,Tea Shop 168,Bubble Tea Shop,463.0
6673,Bay Street Corridor,43.6575113467,-79.3857212509,Royaltea,Bubble Tea Shop,464.0
6674,Bay Street Corridor,43.6575113467,-79.3857212509,Real Fruit Bubble Tea,Bubble Tea Shop,465.0
6675,Bay Street Corridor,43.6575113467,-79.3857212509,Tsaocaa,Bubble Tea Shop,466.0
6676,Bay Street Corridor,43.6575113467,-79.3857212509,CL Tea House,Bubble Tea Shop,467.0
6677,Bay Street Corridor,43.6575113467,-79.3857212509,Tea Shop 168,Bubble Tea Shop,468.0
6678,Bay Street Corridor,43.6575113467,-79.3857212509,Tea Land,Bubble Tea Shop,469.0
6679,Bay Street Corridor,43.6575113467,-79.3857212509,Happy Fruit Bubble Tea,Bubble Tea Shop,470.0
6680,Bay Street Corridor,43.6575113467,-79.3857212509,Charidise,Bubble Tea Shop,471.0
6681,Bay Street Corridor,43.6575113467,-79.3857212509,Bubble Tease,Bubble Tea Shop,472.0
6682,Bay Street Corridor,43.6575113467,-79.3857212509,Song Tea Chinatown,Bubble Tea Shop,473.0
6683,Bay Street Corridor,43.6575113467,-79.3857212509,The Krys,Bubble Tea Shop,474.0
6684,Bay Street Corridor,43.6575113467,-79.3857212509,Fruitymix,Bubble Tea Shop,475.0
6685,Bay Street Corridor,43.6575113467,-79.3857212509,Sharetea,Bubble Tea Shop,476.0
6686,Bay Street Corridor,43.6575113467,-79.3857212509,InCha 印茶,Tea Room,477.0
6687,Bay Street Corridor,43.6575113467,-79.3857212509,Chatime,Bubble Tea Shop,478.0
6688,Bay Street Corridor,43.6575113467,-79.3857212509,Gong Cha,Bubble Tea Shop,479.0
6689,Bay Street Corridor,43.6575113467,-79.3857212509,Bubble Republic Tea House 奶茶黨部,Bubble Tea Shop,480.0
6690,Bay Street Corridor,43.6575113467,-79.3857212509,Royaltea,Bubble Tea Shop,481.0
6691,Bay Street Corridor,43.6575113467,-79.3857212509,M2M,Bubble Tea Shop,482.0
6692,Bay Street Corridor,43.6575113467,-79.3857212509,Shuyi Tealicious书亦烧仙草,Bubble Tea Shop,483.0
6693,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Sharetea,Bubble Tea Shop,484.0
6694,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Chatime,Bubble Tea Shop,485.0
6695,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Boba Boy,Bubble Tea Shop,486.0
6696,Waterfront Communities-The Island,43.6338803623,-79.3772023146,BOBO Tea & Juice,Bubble Tea Shop,487.0
6697,Waterfront Communities-The Island,43.6338803623,-79.3772023146,The Krys,Bubble Tea Shop,488.0
6698,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Chatime,Bubble Tea Shop,489.0
6699,Waterfront Communities-The Island,43.6338803623,-79.3772023146,The Alley,Bubble Tea Shop,490.0
6700,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Tea Shop 168,Bubble Tea Shop,491.0
6701,Waterfront Communities-The Island,43.6338803623,-79.3772023146,presotea,Bubble Tea Shop,492.0
6702,Kensington-Chinatown,43.653554131599996,-79.3972398768,Chatime 日出茶太,Bubble Tea Shop,493.0
6703,Kensington-Chinatown,43.653554131599996,-79.3972398768,The Alley,Bubble Tea Shop,494.0
6704,Kensington-Chinatown,43.653554131599996,-79.3972398768,Gotcha Bubble Tea,Bubble Tea Shop,495.0
6705,Kensington-Chinatown,43.653554131599996,-79.3972398768,The Alley,Bubble Tea Shop,496.0
6706,Kensington-Chinatown,43.653554131599996,-79.3972398768,CoCo Fresh Tea & Juice,Bubble Tea Shop,497.0
6707,Kensington-Chinatown,43.653554131599996,-79.3972398768,Tika Tea House,Bubble Tea Shop,498.0
6708,Kensington-Chinatown,43.653554131599996,-79.3972398768,Chatime,Bubble Tea Shop,499.0
6709,Kensington-Chinatown,43.653554131599996,-79.3972398768,Yang Teashop,Tea Room,500.0
6710,Kensington-Chinatown,43.653554131599996,-79.3972398768,Xing Fu Tang 幸福堂,Bubble Tea Shop,501.0
6711,Kensington-Chinatown,43.653554131599996,-79.3972398768,Boba Boy,Bubble Tea Shop,502.0
6712,Kensington-Chinatown,43.653554131599996,-79.3972398768,Chatime,Bubble Tea Shop,503.0
6713,Kensington-Chinatown,43.653554131599996,-79.3972398768,YGO Lab,Bubble Tea Shop,504.0
6714,Kensington-Chinatown,43.653554131599996,-79.3972398768,CoCo Fresh Tea & Juice,Bubble Tea Shop,505.0
6715,Kensington-Chinatown,43.653554131599996,-79.3972398768,CoCo Fresh Tea & Juice,Bubble Tea Shop,506.0
6716,Kensington-Chinatown,43.653554131599996,-79.3972398768,One Zo Tapioca,Bubble Tea Shop,507.0
6717,Kensington-Chinatown,43.653554131599996,-79.3972398768,Cuppa Tea,Bubble Tea Shop,508.0
6718,Kensington-Chinatown,43.653554131599996,-79.3972398768,Bubble Lee,Bubble Tea Shop,509.0
6719,Kensington-Chinatown,43.653554131599996,-79.3972398768,Kung-Fu Tea 手作功夫茶,Bubble Tea Shop,510.0
6720,Kensington-Chinatown,43.653554131599996,-79.3972398768,Real Fruit Bubble Tea,Bubble Tea Shop,511.0
6721,Kensington-Chinatown,43.653554131599996,-79.3972398768,Chatime,Bubble Tea Shop,512.0
6722,Kensington-Chinatown,43.653554131599996,-79.3972398768,ZenQ,Bubble Tea Shop,513.0
6723,Kensington-Chinatown,43.653554131599996,-79.3972398768,Kung Fu Tea,Bubble Tea Shop,514.0
6724,Kensington-Chinatown,43.653554131599996,-79.3972398768,BOBO Tea & Juice,Bubble Tea Shop,515.0
6725,Kensington-Chinatown,43.653554131599996,-79.3972398768,CoCo Fresh Tea & Juice,Bubble Tea Shop,516.0
6726,Kensington-Chinatown,43.653554131599996,-79.3972398768,Kung Fu Tea,Bubble Tea Shop,517.0
6727,Kensington-Chinatown,43.653554131599996,-79.3972398768,Onezo,Bubble Tea Shop,518.0
6728,Kensington-Chinatown,43.653554131599996,-79.3972398768,Kung Fu Tea (Kung Fu Tea 手作功夫茶),Bubble Tea Shop,519.0
6729,Kensington-Chinatown,43.653554131599996,-79.3972398768,The Alley,Bubble Tea Shop,520.0
6730,Kensington-Chinatown,43.653554131599996,-79.3972398768,Yi Fang Taiwan Fruit Tea,Bubble Tea Shop,521.0
6731,Kensington-Chinatown,43.653554131599996,-79.3972398768,Gong Cha 貢茶,Bubble Tea Shop,522.0
6732,Kensington-Chinatown,43.653554131599996,-79.3972398768,TRU | 初茶,Bubble Tea Shop,523.0
6733,Kensington-Chinatown,43.653554131599996,-79.3972398768,Presotea 鮮茶道,Bubble Tea Shop,524.0
6734,Kensington-Chinatown,43.653554131599996,-79.3972398768,Presotea,Bubble Tea Shop,525.0
6735,Kensington-Chinatown,43.653554131599996,-79.3972398768,Tea Shop 168,Bubble Tea Shop,526.0
6736,Kensington-Chinatown,43.653554131599996,-79.3972398768,Royaltea,Bubble Tea Shop,527.0
6737,Kensington-Chinatown,43.653554131599996,-79.3972398768,Real Fruit Bubble Tea,Bubble Tea Shop,528.0
6738,Kensington-Chinatown,43.653554131599996,-79.3972398768,Tsaocaa,Bubble Tea Shop,529.0
6739,Kensington-Chinatown,43.653554131599996,-79.3972398768,CL Tea House,Bubble Tea Shop,530.0
6740,Kensington-Chinatown,43.653554131599996,-79.3972398768,Tea Shop 168,Bubble Tea Shop,531.0
6741,Kensington-Chinatown,43.653554131599996,-79.3972398768,Tea Land,Bubble Tea Shop,532.0
6742,Kensington-Chinatown,43.653554131599996,-79.3972398768,Happy Fruit Bubble Tea,Bubble Tea Shop,533.0
6743,Kensington-Chinatown,43.653554131599996,-79.3972398768,TeaGather,Bubble Tea Shop,534.0
6744,Kensington-Chinatown,43.653554131599996,-79.3972398768,Charidise,Bubble Tea Shop,535.0
6745,Kensington-Chinatown,43.653554131599996,-79.3972398768,Bubble Tease,Bubble Tea Shop,536.0
6746,Kensington-Chinatown,43.653554131599996,-79.3972398768,Song Tea Chinatown,Bubble Tea Shop,537.0
6747,Kensington-Chinatown,43.653554131599996,-79.3972398768,The Krys,Bubble Tea Shop,538.0
6748,Kensington-Chinatown,43.653554131599996,-79.3972398768,Fruitymix,Bubble Tea Shop,539.0
6749,Kensington-Chinatown,43.653554131599996,-79.3972398768,Sharetea,Bubble Tea Shop,540.0
6750,Kensington-Chinatown,43.653554131599996,-79.3972398768,InCha 印茶,Tea Room,541.0
6751,Kensington-Chinatown,43.653554131599996,-79.3972398768,Chatime,Bubble Tea Shop,542.0
6752,University,43.6625062026,-79.401179748,Chatime 日出茶太,Bubble Tea Shop,543.0
6753,University,43.6625062026,-79.401179748,The Alley,Bubble Tea Shop,544.0
6754,University,43.6625062026,-79.401179748,Gotcha Bubble Tea,Bubble Tea Shop,545.0
6755,University,43.6625062026,-79.401179748,The Alley,Bubble Tea Shop,546.0
6756,University,43.6625062026,-79.401179748,CoCo Fresh Tea & Juice,Bubble Tea Shop,547.0
6757,University,43.6625062026,-79.401179748,Tika Tea House,Bubble Tea Shop,548.0
6758,University,43.6625062026,-79.401179748,Chatime,Bubble Tea Shop,549.0
6759,University,43.6625062026,-79.401179748,Yang Teashop,Tea Room,550.0
6760,University,43.6625062026,-79.401179748,Xing Fu Tang 幸福堂,Bubble Tea Shop,551.0
6761,University,43.6625062026,-79.401179748,Chatime,Bubble Tea Shop,552.0
6762,University,43.6625062026,-79.401179748,YGO Lab,Bubble Tea Shop,553.0
6763,University,43.6625062026,-79.401179748,CoCo Fresh Tea & Juice,Bubble Tea Shop,554.0
6764,University,43.6625062026,-79.401179748,CoCo Fresh Tea & Juice,Bubble Tea Shop,555.0
6765,University,43.6625062026,-79.401179748,One Zo Tapioca,Bubble Tea Shop,556.0
6766,University,43.6625062026,-79.401179748,Cuppa Tea,Bubble Tea Shop,557.0
6767,University,43.6625062026,-79.401179748,Kung-Fu Tea 手作功夫茶,Bubble Tea Shop,558.0
6768,University,43.6625062026,-79.401179748,Real Fruit Bubble Tea,Bubble Tea Shop,559.0
